time,pH
2018-01-07 04:31:00,8.0416949716
2018-01-07 05:31:00,8.0731364309
2018-01-07 05:58:00,8.0256262796
2018-01-07 06:31:00,8.0912813548
2018-01-07 07:31:00,8.0261534079
2018-01-07 08:31:00,8.087902455
2018-01-07 08:58:00,8.0735171231
2018-01-07 09:31:00,8.0548456791
2018-01-07 10:31:00,8.0809218804
2018-01-07 11:31:00,8.0503564274
2018-01-07 11:58:00,8.0471586552
2018-01-07 12:31:00,8.080762759
2018-01-07 13:31:00,8.0220322709
2018-01-07 14:31:00,8.0665693157
2018-01-07 14:58:00,8.0743236822
2018-01-07 15:31:00,8.0507706388
2018-01-07 16:31:00,8.0794473085
2018-01-07 17:31:00,8.0785139055
2018-01-07 17:58:00,8.0395767811
2018-01-07 18:31:00,8.1504436299
2018-01-07 19:31:00,8.075815767
2018-01-07 20:31:00,8.0775258376
2018-01-07 20:58:00,8.0314219106
2018-01-07 21:31:00,7.9660722553
2018-01-07 22:31:00,8.0061650668
2018-01-07 23:31:00,8.0094259106
2018-01-07 23:58:00,8.0740653516
2018-01-08 00:31:00,8.0864257481
2018-01-08 01:31:00,7.8451024623
2018-01-08 02:31:00,8.0762794558
2018-01-08 02:58:00,8.0525635786
2018-01-08 03:31:00,8.0361107647
2018-01-08 04:31:00,8.0770269426
2018-01-08 05:31:00,7.9824681171
2018-01-08 05:58:00,8.0696607561
2018-01-08 06:31:00,8.0380862133
2018-01-08 07:31:00,8.0706258838
2018-01-08 08:31:00,8.0700385649
2018-01-08 08:58:00,8.0786730227
2018-01-08 09:31:00,8.0729678015
2018-01-08 10:31:00,8.1280592868
2018-01-08 11:31:00,8.0689097507
2018-01-08 11:58:00,7.99354825
2018-01-08 12:31:00,7.9990769784
2018-01-08 13:31:00,8.0646175516
2018-01-08 14:31:00,8.0642694024
2018-01-08 14:58:00,8.0649046789
2018-01-08 15:31:00,8.0662463959
2018-01-08 16:31:00,8.0663766266
2018-01-08 17:31:00,8.0700179133
2018-01-08 17:58:00,8.084963229
2018-01-08 18:31:00,8.1118188795
2018-01-08 19:31:00,8.0703471598
2018-01-08 20:31:00,8.0300728234
2018-01-08 20:58:00,8.0734374904
2018-01-08 21:31:00,8.072183729
2018-01-08 22:31:00,8.0514604211
2018-01-08 23:31:00,8.0641443614
2018-01-08 23:58:00,7.9504780962
2018-01-09 00:31:00,8.0708687326
2018-01-09 01:31:00,8.0711628815
2018-01-09 02:31:00,8.0761686637
2018-01-09 02:58:00,8.0721538125
2018-01-09 03:31:00,8.0747849563
2018-01-09 04:31:00,8.0710571938
2018-01-09 05:31:00,8.0710093167
2018-01-09 05:58:00,8.0738609668
2018-01-09 06:31:00,8.071721185
2018-01-09 07:31:00,8.0730662239
2018-01-09 08:31:00,8.0644702275
2018-01-09 08:58:00,8.0722213146
2018-01-09 09:31:00,8.0793283531
2018-01-09 10:31:00,8.0717960926
2018-01-09 11:31:00,8.0619859552
2018-01-09 11:58:00,8.0410410233
2018-01-09 12:31:00,8.0672536088
2018-01-09 13:31:00,8.071930337
2018-01-09 14:31:00,8.0714181699
2018-01-09 14:58:00,8.0701604277
2018-01-09 15:31:00,8.0697266901
2018-01-09 16:31:00,8.0419995345
2018-01-09 17:31:00,8.0462117447
2018-01-09 17:58:00,8.0827623437
2018-01-09 18:31:00,8.1097473997
2018-01-09 19:31:00,8.0558942766
2018-01-09 20:31:00,8.0724659154
2018-01-09 20:58:00,8.0869557602
2018-01-09 21:31:00,8.0772746787
2018-01-09 22:31:00,8.0765060063
2018-01-09 23:31:00,8.0751306242
2018-01-09 23:58:00,8.0769204576
2018-01-10 00:31:00,8.075183995
2018-01-10 01:31:00,8.0834187518
2018-01-10 02:31:00,8.0769188266
2018-01-10 02:58:00,8.0758126709
2018-01-10 03:31:00,8.087752189
2018-01-10 04:31:00,8.1079225982
2018-01-10 05:31:00,8.0804546885
2018-01-10 05:58:00,8.0847658481
2018-01-10 06:31:00,8.0771087177
2018-01-10 07:31:00,8.0816441871
2018-01-10 08:31:00,8.0813259086
2018-01-10 08:58:00,8.0856578137
2018-01-10 09:31:00,8.0844107274
2018-01-10 10:31:00,8.0838561198
2018-01-10 11:31:00,8.0782336784
2018-01-10 11:58:00,8.0837803269
2018-01-10 12:31:00,8.0809495399
2018-01-10 13:31:00,8.0646241642
2018-01-10 14:31:00,8.084013387
2018-01-10 14:58:00,8.0838874224
2018-01-10 15:31:00,8.0893947686
2018-01-10 16:31:00,8.0808816513
2018-01-10 17:31:00,8.0713652191
2018-01-10 17:58:00,8.0807370486
2018-01-10 18:31:00,8.0677806275
2018-01-10 19:31:00,8.032689372
2018-01-10 20:31:00,8.0932720377
2018-01-10 20:58:00,8.0952934231
2018-01-10 21:31:00,8.0971461011
2018-01-10 22:31:00,8.0987009716
2018-01-10 23:31:00,8.103453224
2018-01-10 23:58:00,8.0954167602
2018-01-11 00:31:00,8.1006332349
2018-01-11 01:31:00,8.0951187105
2018-01-11 02:31:00,8.0905638995
2018-01-11 02:58:00,8.1042044857
2018-01-11 03:31:00,8.0901222946
2018-01-11 04:31:00,8.0813918149
2018-01-11 05:31:00,8.091868379
2018-01-11 05:58:00,8.08485315
2018-01-11 06:31:00,8.0893050761
2018-01-11 07:31:00,8.0856164997
2018-01-11 08:31:00,8.0841965948
2018-01-11 08:58:00,8.0794882858
2018-01-11 09:31:00,8.0797641864
2018-01-11 10:31:00,8.0823631174
2018-01-11 11:31:00,8.0701311428
2018-01-11 11:58:00,8.0643123901
2018-01-11 12:31:00,8.06399374
2018-01-11 13:31:00,8.0648724795
2018-01-11 14:31:00,8.1289549706
2018-01-11 14:58:00,8.0675371422
2018-01-11 15:31:00,8.0779445872
2018-01-11 16:31:00,8.0841385646
2018-01-11 17:31:00,8.0768588859
2018-01-11 17:58:00,8.0697802568
2018-01-11 18:31:00,8.0753059682
2018-01-11 19:31:00,8.0681376058
2018-01-11 20:31:00,8.0732760651
2018-01-11 20:58:00,8.0682842471
2018-01-11 21:31:00,8.0716420368
2018-01-11 22:31:00,8.0716974854
2018-01-11 23:31:00,8.0729190752
2018-01-11 23:58:00,8.0695280587
2018-01-12 00:31:00,8.0650651597
2018-01-12 01:31:00,8.0928084157
2018-01-12 02:31:00,8.0658279477
2018-01-12 02:58:00,8.0654301257
2018-01-12 03:31:00,8.0662129853
2018-01-12 04:31:00,8.0741995816
2018-01-12 05:31:00,8.075463836
2018-01-12 05:58:00,8.0809455539
2018-01-12 06:31:00,8.0770049517
2018-01-12 07:31:00,8.0549584139
2018-01-12 08:31:00,8.0717625633
2018-01-12 08:58:00,8.0712608539
2018-01-12 09:31:00,8.0865222124
2018-01-12 10:31:00,8.0722855932
2018-01-12 11:31:00,8.0655184197
2018-01-12 11:58:00,8.0643752334
2018-01-12 12:31:00,8.0574877094
2018-01-12 13:31:00,8.0704840765
2018-01-12 14:31:00,8.0557290705
2018-01-12 14:58:00,8.0537167192
2018-01-12 15:31:00,8.0553508936
2018-01-12 16:31:00,8.0638883213
2018-01-12 17:31:00,8.0582490307
2018-01-12 17:58:00,8.0582670317
2018-01-12 18:31:00,8.0829281671
2018-01-12 19:31:00,8.0853232899
2018-01-12 20:31:00,8.0599201901
2018-01-12 20:58:00,8.0646206671
2018-01-12 21:31:00,8.0736880402
2018-01-12 22:31:00,8.0769507729
2018-01-12 23:31:00,8.0704430457
2018-01-12 23:58:00,8.0773877545
2018-01-13 00:31:00,8.0760657229
2018-01-13 01:31:00,8.0761702389
2018-01-13 02:31:00,8.0783073615
2018-01-13 02:58:00,8.0758846823
2018-01-13 03:31:00,8.0858288124
2018-01-13 04:31:00,8.0814030174
2018-01-13 05:31:00,8.0299254774
2018-01-13 05:58:00,7.9762429121
2018-01-13 06:31:00,8.0785535089
2018-01-13 07:31:00,8.0710897699
2018-01-13 08:31:00,8.0700826456
2018-01-13 08:58:00,8.0933353151
2018-01-13 09:31:00,8.0661003344
2018-01-13 10:31:00,8.0766499687
2018-01-13 11:31:00,8.0659638645
2018-01-13 11:58:00,8.0662840089
2018-01-13 12:31:00,8.0682544077
2018-01-13 13:31:00,8.0607146602
2018-01-13 14:31:00,8.079222375
2018-01-13 14:58:00,8.1020314673
2018-01-13 15:31:00,8.0163763967
2018-01-13 16:31:00,8.0329037147
2018-01-13 17:31:00,8.0658837396
2018-01-13 17:58:00,8.0542659768
2018-01-13 18:31:00,8.0581430471
2018-01-13 19:31:00,8.0771996226
2018-01-13 20:31:00,8.0587410342
2018-01-13 20:58:00,8.0797458733
2018-01-13 21:31:00,8.0622278322
2018-01-13 22:31:00,8.0582080388
2018-01-13 23:31:00,8.0546320139
2018-01-13 23:58:00,8.057378984
2018-01-14 00:31:00,8.0566296467
2018-01-14 01:31:00,8.0534113104
2018-01-14 02:31:00,8.0567886179
2018-01-14 02:58:00,8.0627650161
2018-01-14 03:31:00,8.0094916648
2018-01-14 04:31:00,8.0903437148
2018-01-14 05:31:00,8.0446743172
2018-01-14 05:58:00,8.0670534651
2018-01-14 06:31:00,8.0711312962
2018-01-14 07:31:00,8.000341014
2018-01-14 08:31:00,8.0723916112
2018-01-14 08:58:00,7.9784157481
2018-01-14 09:31:00,8.0723781328
2018-01-14 10:31:00,8.0755059986
2018-01-14 11:31:00,8.0735917803
2018-01-14 11:58:00,8.1046379702
2018-01-14 12:31:00,8.0707057775
2018-01-14 13:31:00,8.0673457543
2018-01-14 14:31:00,8.073891258
2018-01-14 14:58:00,8.0681300184
2018-01-14 15:31:00,8.0712271933
2018-01-14 16:31:00,8.0857593111
2018-01-14 17:31:00,8.071160506
2018-01-14 17:58:00,8.0699140541
2018-01-14 18:31:00,8.0692989988
2018-01-14 19:31:00,8.0757386627
2018-01-14 20:31:00,8.0773773278
2018-01-14 20:58:00,8.0782530403
2018-01-14 21:31:00,8.1078008405
2018-01-14 22:31:00,8.0814736508
2018-01-14 23:31:00,8.0940860251
2018-01-14 23:58:00,8.0906014885
2018-01-15 00:31:00,8.085097279
2018-01-15 01:31:00,8.0789224899
2018-01-15 02:31:00,8.0771853953
2018-01-15 02:58:00,8.1169053353
2018-01-15 03:31:00,8.078509723
2018-01-15 04:31:00,8.0837802021
2018-01-15 05:31:00,8.0707115308
2018-01-15 05:58:00,8.0815583599
2018-01-15 06:31:00,8.07207086
2018-01-15 07:31:00,8.0411758255
2018-01-15 08:31:00,8.05936747
2018-01-15 08:58:00,8.0580028546
2018-01-15 09:31:00,8.0702886166
2018-01-15 10:31:00,8.0704311616
2018-01-15 11:31:00,8.0674482698
2018-01-15 11:58:00,8.0973235248
2018-01-15 12:31:00,8.0690794506
2018-01-15 13:31:00,8.0706250371
2018-01-15 14:31:00,8.085105428
2018-01-15 14:58:00,8.078214222
2018-01-15 15:31:00,8.1056730473
2018-01-15 16:31:00,8.0690023141
2018-01-15 17:31:00,8.0700391049
2018-01-15 17:58:00,8.0750067448
2018-01-15 18:31:00,8.0723446675
2018-01-15 19:31:00,8.073826766
2018-01-15 20:31:00,8.0796247903
2018-01-15 20:58:00,8.0724522336
2018-01-15 21:31:00,8.0589127389
2018-01-15 22:31:00,8.0802670287
2018-01-15 23:31:00,8.0722598466
2018-01-15 23:58:00,8.0813983237
2018-01-16 00:31:00,8.0850407361
2018-01-16 01:31:00,8.0435830769
2018-01-16 02:31:00,8.0885697767
2018-01-16 02:58:00,8.0948264139
2018-01-16 03:31:00,8.0646719613
2018-01-16 04:31:00,8.08511039
2018-01-16 05:31:00,8.0825106898
2018-01-16 05:58:00,8.1055785254
2018-01-16 06:31:00,8.0815172703
2018-01-16 07:31:00,8.0808453426
2018-01-16 08:31:00,8.0964400845
2018-01-16 08:58:00,8.1141828768
2018-01-16 09:31:00,8.0806068208
2018-01-16 10:31:00,8.0901493512
2018-01-16 11:31:00,8.0799585716
2018-01-16 11:58:00,8.0854368562
2018-01-16 12:31:00,8.0778405672
2018-01-16 13:31:00,8.0752342195
2018-01-16 14:31:00,8.0319522649
2018-01-16 14:58:00,8.0782199526
2018-01-16 15:31:00,8.0773139184
2018-01-16 16:31:00,8.0821359385
2018-01-16 17:31:00,8.0891161889
2018-01-16 17:58:00,8.0740876562
2018-01-16 18:31:00,8.0764192809
2018-01-16 20:58:00,8.0685103433
2018-01-16 23:58:00,8.0787477404
2018-01-17 02:58:00,8.0840158513
2018-01-17 05:58:00,8.0816771921
2018-01-17 08:58:00,8.0695906883
2018-01-17 11:58:00,8.0705203028
2018-01-17 14:58:00,8.0496582212
2018-01-17 17:58:00,8.0659385353
2018-01-17 20:58:00,8.0523155619
2018-01-17 23:58:00,8.0567949137
2018-01-18 02:58:00,8.04931185
2018-01-18 05:58:00,8.0527350543
2018-01-18 08:58:00,8.0611567196
2018-01-18 11:58:00,8.0573396595
2018-01-18 14:58:00,8.0553262729
2018-01-18 17:58:00,8.0615763875
2018-01-18 20:58:00,8.0705274954
2018-01-18 23:58:00,8.0725709997
2018-01-19 02:58:00,8.0639533336
2018-01-19 05:58:00,8.0530567748
2018-01-19 08:58:00,8.0583621906
2018-01-19 11:58:00,8.0551354634
2018-01-19 14:58:00,8.0607703882
2018-01-19 17:58:00,8.0596814579
2018-01-19 20:58:00,8.059115085
2018-01-19 23:58:00,8.0608620558
2018-01-20 02:58:00,8.0573719952
2018-01-20 05:58:00,8.058563879
2018-01-20 08:58:00,8.0654678645
2018-01-20 11:58:00,8.0661884437
2018-01-20 14:58:00,8.058203603
2018-01-20 17:58:00,8.0602277491
2018-01-20 20:58:00,8.0615196871
2018-01-20 23:58:00,8.0561801841
2018-01-21 02:58:00,8.0585868312
2018-01-21 05:58:00,8.0572842275
2018-01-21 08:58:00,8.0498705507
2018-01-21 11:58:00,8.0513398707
2018-01-21 14:58:00,8.0522281528
2018-01-21 17:58:00,8.0581198146
2018-01-21 20:58:00,8.0562127375
2018-01-21 23:58:00,8.0596303102
2018-01-22 02:58:00,7.9645082414
2018-01-22 05:58:00,8.0663468659
2018-01-22 08:58:00,8.0719226967
2018-01-22 11:58:00,8.062633049
2018-01-22 14:58:00,8.0721067348
2018-01-22 17:58:00,8.0640715455
2018-01-22 20:58:00,8.0593723449
2018-01-22 23:58:00,8.062534137
2018-01-23 02:58:00,8.0293694828
2018-01-23 05:58:00,8.0616276726
2018-01-23 08:58:00,8.0607979164
2018-01-23 11:58:00,8.0672940252
2018-01-23 14:58:00,8.0531379782
2018-01-23 17:58:00,8.0629587702
2018-01-23 20:58:00,8.0549625926
2018-01-23 23:58:00,8.053041521
2018-01-24 02:58:00,8.0570479303
2018-01-24 05:58:00,8.0653371515
2018-01-24 08:58:00,8.0338289463
2018-01-24 11:58:00,8.0605388414
2018-01-24 14:58:00,8.0582313178
2018-01-24 17:58:00,8.0480558894
2018-01-24 20:58:00,8.0575905307
2018-01-24 23:58:00,8.058820911
2018-01-25 02:58:00,8.0470195796
2018-01-25 05:58:00,8.0226539435
2018-01-25 08:58:00,8.0586507019
2018-01-25 11:58:00,8.0525158555
2018-01-25 14:58:00,8.0560221926
2018-01-25 17:58:00,8.0538997854
2018-01-25 20:58:00,8.0521726454
2018-01-25 23:58:00,8.0269338385
2018-01-26 02:58:00,8.0601466847
2018-01-26 05:58:00,8.058139808
2018-01-26 08:58:00,8.0541785914
2018-01-26 11:58:00,8.0550012402
2018-01-26 14:58:00,8.0548229541
2018-01-26 17:58:00,8.0666897309
2018-01-26 20:58:00,8.0026929485
2018-01-26 23:58:00,8.0639735003
2018-01-27 02:58:00,8.0630464691
2018-01-27 05:58:00,8.059523003
2018-01-27 08:58:00,8.0575638905
2018-01-27 11:58:00,8.0591094488
2018-01-27 14:58:00,8.0556508949
2018-01-27 17:58:00,8.0245368011
2018-01-27 20:58:00,8.0589765414
2018-01-27 23:58:00,8.0497468972
2018-01-28 02:58:00,8.0550860862
2018-01-28 05:58:00,8.0510992399
2018-01-28 08:58:00,8.0529525398
2018-01-28 11:58:00,8.0730788509
2018-01-28 14:58:00,8.0552412069
2018-01-28 17:58:00,8.0543965019
2018-01-28 20:58:00,8.0560490277
2018-01-28 23:58:00,8.0512835647
2018-01-29 02:58:00,8.0586624213
2018-01-29 05:58:00,8.0547395307
2018-01-29 08:58:00,8.0568401362
2018-01-29 11:58:00,8.0603342089
2018-01-29 14:58:00,8.0619421497
2018-01-29 17:58:00,8.0582755865
2018-01-29 20:58:00,8.064368518
2018-01-29 23:58:00,8.0596445291
2018-01-30 02:58:00,8.059072815
2018-01-30 05:58:00,8.0586993421
2018-01-30 08:58:00,8.0509647835
2018-01-30 11:58:00,8.0564426021
2018-01-30 14:58:00,8.0559817516
2018-01-30 17:58:00,8.0554968798
2018-01-30 20:58:00,8.0765844156
2018-01-30 23:58:00,8.003036197
2018-01-31 02:58:00,8.059882044
2018-01-31 05:58:00,8.0582482895
2018-01-31 08:58:00,8.0554558872
2018-01-31 11:58:00,8.0685575417
2018-01-31 14:58:00,7.9976315169
2018-01-31 17:58:00,8.0508448951
2018-01-31 20:58:00,8.0534786301
2018-01-31 23:58:00,8.0549004096
2018-02-01 02:58:00,8.0549068435
2018-02-01 05:58:00,8.0558368635
2018-02-01 08:58:00,8.0806653108
2018-02-01 11:58:00,8.0556104076
2018-02-01 14:58:00,8.064338843
2018-02-01 17:58:00,8.0536267444
2018-02-01 20:58:00,8.0529197542
2018-02-01 23:58:00,8.0581167082
2018-02-02 02:58:00,8.0585644715
2018-02-02 05:58:00,8.0558226548
2018-02-02 08:58:00,8.0574114877
2018-02-02 11:58:00,8.0581347588
2018-02-02 14:58:00,8.056273942
2018-02-02 17:58:00,8.0580746178
2018-02-02 20:58:00,8.0554318904
2018-02-02 23:58:00,8.0968367992
2018-02-03 02:58:00,8.0525569677
2018-02-03 05:58:00,8.0588025978
2018-02-03 08:58:00,8.0585019868
2018-02-03 11:58:00,8.0549268485
2018-02-03 14:58:00,8.0594760153
2018-02-03 17:58:00,8.0507044803
2018-02-03 20:58:00,8.0547084481
2018-02-03 23:58:00,8.0562949295
2018-02-04 02:58:00,8.0941847924
2018-02-04 05:58:00,8.055758531
2018-02-04 08:58:00,8.0203129288
2018-02-04 11:58:00,8.0688854109
2018-02-04 14:58:00,8.0509201842
2018-02-04 17:58:00,8.0572438811
2018-02-04 20:58:00,8.0533564295
2018-02-04 23:58:00,8.0566154833
2018-02-05 02:58:00,8.0523049431
2018-02-05 05:58:00,8.0553210317
2018-02-05 08:58:00,8.0541363529
2018-02-05 11:58:00,8.0546179995
2018-02-05 14:58:00,8.056871178
2018-02-05 17:58:00,8.0566310896
2018-02-05 20:58:00,8.0533638405
2018-02-05 23:58:00,8.0592326836
2018-02-06 02:58:00,8.0553776429
2018-02-06 05:58:00,8.0543218945
2018-02-06 08:58:00,8.0580250775
2018-02-06 11:58:00,8.0591122854
2018-02-06 14:58:00,8.068012901
2018-02-06 17:58:00,8.0632513095
2018-02-06 20:58:00,8.0684646444
2018-02-06 23:58:00,8.0693116852
2018-02-07 02:58:00,8.0737012848
2018-02-07 05:58:00,8.0612511548
2018-02-07 08:58:00,8.0635324282
2018-02-07 11:58:00,8.0702452346
2018-02-07 14:58:00,8.0538482105
2018-02-07 17:58:00,8.0545712765
2018-02-07 20:58:00,8.0679029219
2018-02-07 23:58:00,8.0686967054
2018-02-08 02:58:00,8.07386421
2018-02-08 05:58:00,8.0776672411
2018-02-08 08:58:00,8.071641858
2018-02-08 11:58:00,8.0517956057
2018-02-08 14:58:00,8.0805383776
2018-02-08 17:58:00,8.0774726725
2018-02-08 20:58:00,8.0800229129
2018-02-08 23:58:00,8.082226637
2018-02-09 02:58:00,8.0848162745
2018-02-09 05:58:00,8.0879955452
2018-02-09 08:58:00,8.0885447947
2018-02-09 11:58:00,8.0706720014
2018-02-09 14:58:00,8.0819683926
2018-02-09 17:58:00,8.0808680378
2018-02-09 20:58:00,8.0761112463
2018-02-09 23:58:00,8.0798745878
2018-02-10 02:58:00,8.0848929991
2018-02-10 05:58:00,8.0827255301
2018-02-10 08:58:00,8.0826126631
2018-02-10 11:58:00,8.0358289158
2018-02-10 14:58:00,8.0780987943
2018-02-10 17:58:00,8.1020730873
2018-02-10 20:58:00,8.0956760034
2018-02-10 23:58:00,8.0823051987
2018-02-11 02:58:00,8.1071886621
2018-02-11 05:58:00,8.0871636509
2018-02-11 08:58:00,7.9942861053
2018-02-11 11:58:00,8.0853792032
2018-02-11 14:58:00,8.0846577447
2018-02-11 17:58:00,8.0755573627
2018-02-11 20:58:00,8.0902439719
2018-02-11 23:58:00,8.075952005
2018-02-12 02:58:00,8.1120579166
2018-02-12 05:58:00,8.1303485173
2018-02-12 08:58:00,8.0974804091
2018-02-12 11:58:00,8.122806622
2018-02-12 14:58:00,8.0739158711
2018-02-12 17:58:00,8.1025082695
2018-02-12 20:58:00,8.1267031408
2018-02-12 23:58:00,8.1322785597
2018-02-13 02:58:00,8.1103990749
2018-02-13 05:58:00,8.0598994508
2018-02-13 08:58:00,8.0905779441
2018-02-13 11:58:00,8.1143622368
2018-02-13 14:58:00,8.0994331918
2018-02-13 17:58:00,8.0422496549
2018-02-13 20:58:00,8.0758479143
2018-02-13 23:58:00,8.0832728676
2018-02-14 02:58:00,8.1460014162
2018-02-14 05:58:00,8.1170857941
2018-02-14 08:58:00,8.3394080592
2018-02-14 11:58:00,8.1649829341
2018-02-14 14:58:00,8.1012159514
2018-02-14 17:58:00,8.1473280357
2018-02-14 20:58:00,8.1482078235
2018-02-14 23:58:00,8.1215182553
2018-02-15 02:58:00,8.121120097
2018-02-15 05:58:00,8.1422549187
2018-02-15 08:58:00,8.1613401291
2018-02-15 11:58:00,8.1553626651
2018-02-15 14:58:00,8.1100670892
2018-02-15 17:58:00,8.0958847765
2018-02-15 20:58:00,8.2035606898
2018-02-15 23:58:00,8.2124369056
2018-02-16 02:58:00,8.1560601874
2018-02-16 05:58:00,8.095143844
2018-02-16 08:58:00,8.1364628825
2018-02-16 11:58:00,8.2378727156
2018-02-16 14:58:00,8.1400906364
2018-02-16 17:58:00,8.1841626439
2018-02-16 20:58:00,8.1183453761
2018-02-16 23:58:00,8.1649652861
2018-02-17 02:58:00,8.2558669684
2018-02-17 05:58:00,8.1401437565
2018-02-17 08:58:00,8.1856307183
2018-02-17 11:58:00,8.2862289432
2018-02-17 14:58:00,8.2034920067
2018-02-17 17:58:00,8.280860201
2018-02-17 20:58:00,8.3195333418
2018-02-17 23:58:00,8.1629429104
2018-02-18 02:58:00,8.1115973405
2018-02-18 05:58:00,8.1282169377
2018-02-18 08:58:00,8.1474257999
2018-02-18 11:58:00,8.2402255056
2018-02-18 14:58:00,8.0901131919
2018-02-18 17:58:00,8.0946145318
2018-02-18 20:58:00,8.2897792807
2018-02-18 23:58:00,8.1201934451
2018-02-19 02:58:00,8.127626543
2018-02-19 05:58:00,8.1140538469
2018-02-19 08:58:00,8.0916590941
2018-02-19 11:58:00,8.0993301704
2018-03-25 19:30:00,8.2691998092
2018-03-25 20:30:00,8.2506581118
2018-03-25 21:30:00,8.2624543002
2018-03-25 22:30:00,8.2667349152
2018-03-25 23:30:00,8.3310179106
2018-03-26 00:30:00,8.2591151533
2018-03-26 01:30:00,8.2645624749
2018-03-26 02:30:00,8.2890437522
2018-03-26 03:30:00,8.327997594
2018-03-26 04:30:00,8.2786563046
2018-03-26 05:30:00,8.2645693705
2018-03-26 06:30:00,8.2667029002
2018-03-26 07:30:00,8.3120499593
2018-03-26 08:30:00,8.3248399077
2018-03-26 09:30:00,8.3237231699
2018-03-26 10:30:00,8.3124105062
2018-03-26 11:30:00,8.2848227455
2018-03-26 12:30:00,8.3417867032
2018-03-26 13:30:00,8.2776604892
2018-03-26 14:30:00,8.2859473836
2018-03-26 15:30:00,8.2755873094
2018-03-26 16:30:00,8.1486196347
2018-03-26 17:30:00,8.2020038581
2018-03-26 18:30:00,8.2332281439
2018-03-26 19:30:00,8.1780444462
2018-03-26 20:30:00,8.3058602245
2018-03-26 21:30:00,8.3684586385
2018-03-26 22:30:00,8.0801567674
2018-03-26 23:30:00,8.0428229383
2018-03-27 00:30:00,8.3144692918
2018-03-27 01:30:00,8.2141206894
2018-03-27 02:30:00,8.237534515
2018-03-27 03:30:00,8.3530354544
2018-03-27 04:30:00,8.1743387411
2018-03-27 05:30:00,8.2133586207
2018-03-27 06:30:00,8.0169240888
2018-03-27 07:30:00,8.1774756592
2018-03-27 08:30:00,8.1128256615
2018-03-27 09:30:00,8.0512158689
2018-03-27 10:30:00,8.2186021167
2018-03-27 11:30:00,8.2356809015
2018-03-27 12:30:00,8.1499284688
2018-03-27 13:30:00,8.1763431185
2018-03-27 14:30:00,8.0595227163
2018-03-27 15:30:00,8.152317071
2018-03-27 16:30:00,8.2503749234
2018-03-27 17:30:00,8.3232517145
2018-03-27 18:30:00,8.1905426252
2018-03-27 19:30:00,8.220768891
2018-03-27 20:30:00,8.2373584636
2018-03-27 21:30:00,8.368403126
2018-03-27 22:30:00,8.1209555344
2018-03-27 23:30:00,8.2145843877
2018-03-28 00:30:00,8.2101648223
2018-03-28 01:30:00,8.0104214938
2018-03-28 02:30:00,8.4746031315
2018-03-28 03:30:00,8.1546286922
2018-03-28 04:30:00,8.1182664659
2018-03-28 05:30:00,8.1554430559
2018-03-28 06:30:00,8.1498504958
2018-03-28 07:30:00,8.1533263855
2018-03-28 08:30:00,8.1475586653
2018-03-28 09:30:00,8.1544145939
2018-03-28 10:30:00,8.1269375961
2018-03-28 11:30:00,8.1780711312
2018-03-28 12:30:00,8.2307434753
2018-03-28 13:30:00,8.1657371549
2018-03-28 14:30:00,8.1840461133
2018-03-28 15:30:00,8.2026184617
2018-03-28 16:30:00,8.1904558495
2018-03-28 17:30:00,7.959392284
2018-03-28 18:30:00,8.1718998894
2018-03-28 19:30:00,8.251198456
2018-03-28 20:30:00,7.9922349388
2018-03-28 21:30:00,8.1855836304
2018-03-28 22:30:00,7.8274986743
2018-03-28 22:34:00,8.0848013334
2018-03-28 23:30:00,8.1714316046
2018-03-29 00:30:00,8.0332398839
2018-03-29 01:30:00,8.1034193915
2018-03-29 02:30:00,8.2471319363
2018-03-29 14:30:00,8.2387277246
2018-03-29 15:30:00,8.1821329329
2018-03-29 16:30:00,8.2135911859
2018-03-29 17:30:00,8.1864963788
2018-03-29 18:30:00,8.6192634449
2018-03-29 19:30:00,8.1381202554
2018-03-29 20:30:00,7.9178727236
2018-03-29 21:30:00,8.2425874292
2018-03-29 22:30:00,8.2534106119
2018-03-29 23:30:00,8.0319417367
2018-03-30 00:30:00,8.348574634
2018-03-30 01:30:00,8.4509531638
2018-03-30 02:30:00,8.0971589282
2018-03-30 03:30:00,8.2085174344
2018-03-30 04:30:00,8.2542027596
2018-03-30 05:30:00,8.1710721107
2018-03-30 06:30:00,8.322564857
2018-03-30 07:30:00,8.2243374242
2018-03-30 08:30:00,8.4245905196
2018-03-30 09:30:00,8.3645828589
2018-03-30 10:30:00,8.0993273703
2018-03-30 11:30:00,8.1209333745
2018-03-30 12:30:00,8.3231153225
2018-03-30 13:30:00,8.2799189519
2018-03-30 14:30:00,8.2519753876
2018-03-30 15:30:00,8.2500630396
2018-03-30 16:30:00,8.2615081561
2018-03-30 17:30:00,8.2481149978
2018-03-30 18:30:00,8.2329959189
2018-03-30 19:30:00,8.2599953565
2018-03-30 20:30:00,8.2802156156
2018-03-30 21:30:00,8.3077054343
2018-03-30 22:30:00,8.2845662062
2018-03-30 23:30:00,8.295504152
2018-03-31 00:30:00,8.2830212785
2018-03-31 01:30:00,8.2899832333
2018-03-31 02:30:00,8.2708677739
2018-03-31 03:30:00,8.2750120551
2018-03-31 04:30:00,8.2438336638
2018-03-31 05:30:00,8.2449918384
2018-03-31 06:30:00,7.9336885282
2018-03-31 07:30:00,8.1287751057
2018-03-31 08:30:00,8.2889303676
2018-03-31 09:30:00,8.1095122772
