time,pH
2016-08-09 12:32:00,8.0560564498
2016-08-09 13:32:00,8.0845515496
2016-08-09 14:32:00,8.0712069603
2016-08-09 14:59:00,8.0708034459
2016-08-09 15:32:00,8.0682009948
2016-08-09 16:32:00,8.0166534007
2016-08-09 17:32:00,8.0900752655
2016-08-09 17:59:00,7.9620590811
2016-08-09 18:32:00,8.0036965748
2016-08-09 19:32:00,8.3409804877
2016-08-09 20:32:00,8.0580080639
2016-08-09 20:59:00,7.9971636657
2016-08-09 21:32:00,8.3100291251
2016-08-09 22:32:00,8.1062555192
2016-08-09 23:32:00,7.9031141627
2016-08-09 23:59:00,7.8740263501
2016-08-10 00:32:00,8.053061186
2016-08-10 01:32:00,7.8455422288
2016-08-10 02:32:00,7.9418628522
2016-08-10 02:59:00,7.8491222763
2016-08-10 03:32:00,8.3125628381
2016-08-10 04:32:00,8.2994436311
2016-08-10 05:32:00,8.9394739783
2016-08-10 05:59:00,8.3629644333
2016-08-10 06:32:00,8.0743402386
2016-08-10 07:32:00,8.425757332
2016-08-10 08:32:00,8.5203026862
2016-08-10 08:59:00,8.5147333681
2016-08-10 09:32:00,8.4247336781
2016-08-10 10:32:00,8.4654408801
2016-08-10 11:32:00,8.113726912
2016-08-10 11:59:00,8.6354542061
2016-08-10 12:32:00,7.8889209084
2016-08-10 13:32:00,7.8984641485
2016-08-10 14:32:00,8.0090505569
2016-08-10 14:59:00,7.8383059302
2016-08-10 15:32:00,8.0179763092
2016-08-10 16:32:00,8.0179426067
2016-08-10 17:32:00,8.0020390972
2016-08-10 17:59:00,7.9357636882
2016-08-10 18:32:00,7.7593777559
2016-08-10 19:32:00,8.2264495942
2016-08-10 20:32:00,8.9086166076
2016-08-10 20:59:00,8.3291309639
2016-08-10 21:32:00,8.7789060255
2016-08-10 22:32:00,8.807600598
2016-08-10 23:32:00,8.20895048
2016-08-10 23:59:00,8.2246394208
2016-08-11 00:32:00,7.9428641874
2016-08-11 01:32:00,7.9658729037
2016-08-11 02:32:00,7.8941362118
2016-08-11 02:59:00,8.118568118
2016-08-11 03:32:00,8.1327851261
2016-08-11 04:32:00,8.3491397872
2016-08-11 05:32:00,8.2359177851
2016-08-11 05:59:00,8.2733072494
2016-08-11 06:32:00,8.2592868175
2016-08-11 07:32:00,8.1635831152
2016-08-11 08:32:00,8.2418463179
2016-08-11 08:59:00,8.1149368144
2016-08-11 09:32:00,8.4219822339
2016-08-11 10:32:00,8.0603388834
2016-08-11 11:32:00,7.98980169
2016-08-11 11:59:00,8.0709816691
2016-08-11 12:32:00,7.8167387138
2016-08-11 13:32:00,8.0035762852
2016-08-11 14:32:00,7.950435932
2016-08-11 14:59:00,7.9231404355
2016-08-11 15:32:00,7.9768359786
2016-08-11 16:32:00,7.913440855
2016-08-11 17:32:00,8.0471357223
2016-08-11 17:59:00,8.0260767865
2016-08-11 18:32:00,8.1196645498
2016-08-11 19:32:00,8.1343514988
2016-08-11 20:32:00,8.0809538479
2016-08-11 20:59:00,8.2237967082
2016-08-11 21:32:00,8.1442456101
2016-08-11 22:32:00,8.155909916
2016-08-11 23:32:00,8.1242204563
2016-08-11 23:59:00,8.156376454
2016-08-12 00:32:00,8.3361772365
2016-08-12 01:32:00,7.952142418
2016-08-12 02:32:00,7.9123294616
2016-08-12 02:59:00,7.8587758819
2016-08-12 03:32:00,7.858707042
2016-08-12 04:32:00,7.9968814115
2016-08-12 05:32:00,7.9621809283
2016-08-12 05:59:00,7.920021003
2016-08-12 06:32:00,7.7915087871
2016-08-12 07:32:00,7.8451128436
2016-08-12 08:32:00,7.8816578929
2016-08-12 08:59:00,7.8395544647
2016-08-12 09:32:00,7.8467530865
2016-08-12 10:32:00,7.9475744001
2016-08-12 11:32:00,8.0234606708
2016-08-12 11:59:00,7.9884082145
2016-08-12 12:32:00,7.9577050237
2016-08-12 13:32:00,8.0237816796
2016-08-12 14:32:00,7.9405612343
2016-08-12 14:59:00,7.9577073366
2016-08-12 15:32:00,7.9239788809
2016-08-12 16:32:00,7.8540300001
2016-08-12 17:32:00,7.8506319239
2016-08-12 17:59:00,7.8356317891
2016-08-12 18:32:00,7.8221085834
2016-08-12 19:32:00,7.8385989837
2016-08-12 20:32:00,7.8963351088
2016-08-12 20:59:00,7.9139754065
2016-08-12 21:32:00,7.9183834463
2016-08-12 22:32:00,7.9728873307
2016-08-12 23:32:00,7.9824867997
2016-08-12 23:59:00,7.9736961209
2016-08-13 00:32:00,7.9929268265
2016-08-13 01:32:00,8.1671547636
2016-08-13 02:32:00,7.8647855651
2016-08-13 02:59:00,7.8483629614
2016-08-13 03:32:00,7.871853764
2016-08-13 04:32:00,7.8991350653
2016-08-13 05:32:00,7.8564442473
2016-08-13 05:59:00,7.8534125271
2016-08-13 06:32:00,7.8477719139
2016-08-13 07:32:00,8.4656599668
2016-08-13 08:32:00,8.2108345782
2016-08-13 08:59:00,8.098065301
2016-08-13 09:32:00,7.8340636222
2016-08-13 10:32:00,7.8586338091
2016-08-13 11:32:00,7.8085612183
2016-08-13 11:59:00,7.8160749604
2016-08-13 12:32:00,8.0294399362
2016-08-13 13:32:00,7.9890993699
2016-08-13 14:32:00,7.7962345841
2016-08-13 14:59:00,7.7868931404
2016-08-13 15:32:00,7.8016659645
2016-08-13 16:32:00,8.014715239
2016-08-13 17:32:00,8.0203733103
2016-08-13 17:59:00,8.7145226302
2016-08-13 18:32:00,7.9000051087
2016-08-13 19:32:00,7.8211464423
2016-08-13 20:32:00,7.801866452
2016-08-13 20:59:00,7.809411711
2016-08-13 21:32:00,7.784232312
2016-08-13 22:32:00,7.801325106
2016-08-13 23:32:00,7.8078238489
2016-08-13 23:59:00,7.8112790271
2016-08-14 00:32:00,7.9027897424
2016-08-14 01:32:00,8.4721212676
2016-08-14 02:32:00,8.0268576251
2016-08-14 02:59:00,8.226366883
2016-08-14 03:32:00,8.2204697725
2016-08-14 04:32:00,8.1984715022
2016-08-14 05:32:00,7.8564515581
2016-08-14 05:59:00,8.0541935767
2016-08-14 06:32:00,8.1463841161
2016-08-14 07:32:00,7.9086937407
2016-08-14 08:32:00,8.1318694553
2016-08-14 08:59:00,8.1336057548
2016-08-14 09:32:00,8.2508923956
2016-08-14 10:32:00,8.1152074476
2016-08-14 11:32:00,8.0174302112
2016-08-14 11:59:00,7.9890221854
2016-08-14 12:32:00,8.2187986101
2016-08-14 13:32:00,8.0170199739
2016-08-14 14:32:00,8.0056400455
2016-08-14 14:59:00,7.90425811
2016-08-14 15:32:00,7.9940005868
2016-08-14 16:32:00,8.0166089987
2016-08-14 17:32:00,7.9216739448
2016-08-14 17:59:00,7.9368729207
2016-08-14 18:32:00,7.9584462028
2016-08-14 19:32:00,7.877905186
2016-08-14 20:32:00,8.0235630937
2016-08-14 20:59:00,8.0252118833
2016-08-14 21:32:00,8.0348463194
2016-08-14 22:32:00,8.0274328641
2016-08-14 23:32:00,7.9831761382
2016-08-14 23:59:00,7.9820092746
2016-08-15 00:32:00,7.9682304819
2016-08-15 01:32:00,7.9887597027
2016-08-15 02:32:00,7.930141509
2016-08-15 02:59:00,7.923043755
2016-08-15 03:32:00,7.9382009455
2016-08-15 04:32:00,7.9024873248
2016-08-15 05:32:00,7.9032998236
2016-08-15 05:59:00,7.8851652679
2016-08-15 06:32:00,7.8740363474
2016-08-15 07:32:00,7.8761739099
2016-08-15 08:32:00,7.8341417987
2016-08-15 08:59:00,7.8974431073
2016-08-15 09:32:00,7.912603031
2016-08-15 10:32:00,7.9141533493
2016-08-15 11:32:00,7.8853042878
2016-08-15 11:59:00,7.8863705919
2016-08-15 12:32:00,7.9051252077
2016-08-15 13:32:00,7.9219168419
2016-08-15 14:32:00,7.9183111946
2016-08-15 14:59:00,7.9241081844
2016-08-15 15:32:00,7.9140715343
2016-08-15 16:32:00,7.9659108392
2016-08-15 17:32:00,7.9470838044
2016-08-15 17:59:00,7.9392501516
2016-08-15 18:32:00,7.9788194452
2016-08-15 19:32:00,7.9712541312
2016-08-15 20:32:00,7.9540958469
2016-08-15 20:59:00,8.0123580509
2016-08-15 21:32:00,8.0133123918
2016-08-15 22:32:00,7.9851244741
2016-08-15 23:32:00,7.8688186956
2016-08-15 23:59:00,7.9896589516
2016-08-16 00:32:00,7.9840737034
2016-08-16 01:32:00,7.9541841124
2016-08-16 02:32:00,7.8349043318
2016-08-16 02:59:00,7.9283950112
2016-08-16 03:32:00,7.902336135
2016-08-16 04:32:00,7.8897313096
2016-08-16 05:32:00,7.8798708082
2016-08-16 05:59:00,7.8705129351
2016-08-16 06:32:00,7.8729762608
2016-08-16 07:32:00,7.9269744623
2016-08-16 08:32:00,7.9550109078
2016-08-16 08:59:00,7.9490209539
2016-08-16 09:32:00,7.9078510612
2016-08-16 10:32:00,7.8899716367
2016-08-16 11:32:00,7.8485879415
2016-08-16 11:59:00,7.8523107202
2016-08-16 12:32:00,7.8835688895
2016-08-16 13:32:00,7.9013214799
2016-08-16 14:32:00,7.8926166171
2016-08-16 14:59:00,7.8779523107
2016-08-16 15:32:00,7.8669240249
2016-08-16 16:32:00,7.8925354927
2016-08-16 17:32:00,7.8914162236
2016-08-16 17:59:00,7.898568068
2016-08-16 18:32:00,7.9220029721
2016-08-16 19:32:00,7.9408775869
2016-08-16 20:32:00,7.9406812893
2016-08-16 20:59:00,7.9360659749
2016-08-16 21:32:00,7.9463392855
2016-08-16 22:32:00,7.9858634068
2016-08-16 23:32:00,7.9647757219
2016-08-16 23:59:00,7.9671959192
2016-08-17 00:32:00,7.9615462475
2016-08-17 01:32:00,7.9291087634
2016-08-17 02:32:00,7.935835658
2016-08-17 02:59:00,7.9345862645
2016-08-17 03:32:00,7.9132341264
2016-08-17 04:32:00,7.8851060278
2016-08-17 05:32:00,7.8966844433
2016-08-17 05:59:00,7.8910179172
2016-08-17 06:32:00,7.8840672232
2016-08-17 07:32:00,7.9007833515
2016-08-17 08:32:00,7.9104197934
2016-08-17 08:59:00,7.8974645086
2016-08-17 09:32:00,7.8856352361
2016-08-17 10:32:00,7.8629728068
2016-08-17 11:32:00,7.899574502
2016-08-17 11:59:00,7.8951058722
2016-08-17 12:32:00,7.8888034433
2016-08-17 13:32:00,7.9048928201
2016-08-17 14:32:00,7.9145220872
2016-08-17 14:59:00,7.9309262351
2016-08-17 15:32:00,7.9234711066
2016-08-17 16:32:00,7.9025915973
2016-08-17 17:32:00,7.9140167127
2016-08-17 17:59:00,7.9160659359
2016-08-17 18:32:00,7.9081232103
2016-08-17 19:32:00,7.9226673808
2016-08-17 20:32:00,8.0183885623
2016-08-17 20:59:00,7.9318555549
2016-08-17 21:32:00,7.9884036597
2016-08-17 22:32:00,7.9358997005
2016-08-17 23:32:00,8.0084787572
2016-08-17 23:59:00,8.0329344408
2016-08-18 00:32:00,7.9044181732
2016-08-18 01:32:00,7.8818093869
2016-08-18 02:32:00,7.9577322344
2016-08-18 02:59:00,7.9027810416
2016-08-18 03:32:00,7.9539261381
2016-08-18 04:32:00,8.0155482929
2016-08-18 05:32:00,8.0223037778
2016-08-18 05:59:00,8.0099005707
2016-08-18 06:32:00,8.0188839361
2016-08-18 07:32:00,7.9449765663
2016-08-18 08:32:00,7.9917911872
2016-08-18 08:59:00,8.0472802815
2016-08-18 09:32:00,8.0241674775
2016-08-18 10:32:00,8.009562323
2016-08-18 11:32:00,8.0105875715
2016-08-18 11:59:00,8.0043301851
2016-08-18 12:32:00,8.0017480918
2016-08-18 13:32:00,7.980868083
2016-08-18 14:32:00,7.9645362693
2016-08-18 14:59:00,7.9655895689
2016-08-18 15:32:00,7.9389940148
2016-08-18 16:32:00,7.9381218328
2016-08-18 17:32:00,7.9646484242
2016-08-18 17:59:00,7.9910476352
2016-08-18 18:32:00,7.9609410191
2016-08-18 19:32:00,8.0146631308
2016-08-18 20:32:00,7.9231686115
2016-08-18 20:59:00,7.9404807857
2016-08-18 21:32:00,7.9648509975
2016-08-18 22:32:00,7.8351287132
2016-08-18 23:32:00,7.8604115672
2016-08-18 23:59:00,7.9968931128
2016-08-19 00:32:00,7.9954269657
2016-08-19 01:32:00,7.9729840681
2016-08-19 02:32:00,7.9694744879
2016-08-19 02:59:00,7.9867686038
2016-08-19 03:32:00,7.9492566752
2016-08-19 04:32:00,7.9503049672
2016-08-19 05:32:00,7.9755018326
2016-08-19 05:59:00,7.9982077417
2016-08-19 06:32:00,8.0083343106
2016-08-19 07:32:00,7.970102337
2016-08-19 08:32:00,7.9594526368
2016-08-19 08:59:00,8.0112280008
2016-08-19 09:32:00,7.9985800049
2016-08-19 10:32:00,7.9554648247
2016-08-19 11:32:00,7.9391325239
2016-08-19 11:59:00,7.9129594929
2016-08-19 12:32:00,7.9525261348
2016-08-19 13:32:00,7.9058569283
2016-08-19 14:32:00,7.8747431874
2016-08-19 14:59:00,7.8470807104
2016-08-19 15:32:00,7.8542067653
2016-08-19 16:32:00,7.8291655261
2016-08-19 17:32:00,7.8492823855
2016-08-19 17:59:00,8.0182795988
2016-08-19 18:32:00,7.9485194093
2016-08-19 19:32:00,7.9017379643
2016-08-19 20:32:00,7.8706834826
2016-08-19 20:59:00,7.922268373
2016-08-19 21:32:00,7.9049845914
2016-08-19 22:32:00,7.9920211735
2016-08-19 23:32:00,8.0957838001
2016-08-19 23:59:00,8.0159063745
2016-08-20 00:32:00,7.9873167522
2016-08-20 01:32:00,8.0416188565
2016-08-20 02:32:00,7.9567943668
2016-08-20 02:59:00,7.9492143359
2016-08-20 03:32:00,7.9698295835
2016-08-20 04:32:00,7.9566031794
2016-08-20 05:32:00,7.9808976722
2016-08-20 05:59:00,8.0208359131
2016-08-20 06:32:00,7.940930008
2016-08-20 07:32:00,8.1045053745
2016-08-20 08:32:00,7.8981815152
2016-08-20 08:59:00,7.9821580636
2016-08-20 09:32:00,7.928675199
2016-08-20 10:32:00,7.9436654523
2016-08-20 11:32:00,7.8859990977
2016-08-20 11:59:00,7.8857760158
2016-08-20 12:32:00,8.0128720707
2016-08-20 13:32:00,8.0347181627
2016-08-20 14:32:00,8.0108899846
2016-08-20 14:59:00,7.9887757311
2016-08-20 15:32:00,8.0369812185
2016-08-20 16:32:00,8.0931833371
2016-08-20 17:32:00,8.1170793293
2016-08-20 17:59:00,8.1236152535
2016-08-20 18:32:00,8.0426571267
2016-08-20 19:32:00,8.1076815904
2016-08-20 20:32:00,8.0522174848
2016-08-20 20:59:00,8.149048656
2016-08-20 21:32:00,8.162632254
2016-08-20 22:32:00,8.0819629217
2016-08-20 23:32:00,8.1051741328
2016-08-20 23:59:00,8.041510692
2016-08-21 00:32:00,8.01006749
2016-08-21 01:32:00,8.2097391222
2016-08-21 02:32:00,8.0632727723
2016-08-21 02:59:00,8.0876606013
2016-08-21 03:32:00,8.0206294464
2016-08-21 04:32:00,8.2674199087
2016-08-21 05:32:00,7.9899839855
2016-08-21 05:59:00,8.1265949826
2016-08-21 06:32:00,8.0812831254
2016-08-21 07:32:00,8.0533005071
2016-08-21 08:32:00,8.186363422
2016-08-21 08:59:00,8.1684862775
2016-08-21 09:32:00,8.053665428
2016-08-21 10:32:00,8.092556442
2016-08-21 11:32:00,8.0498506659
2016-08-21 11:59:00,8.1413937347
2016-08-21 12:32:00,8.0886059313
2016-08-21 13:32:00,7.9797537506
2016-08-21 14:32:00,7.7959207039
2016-08-21 14:59:00,7.8924025654
2016-08-21 15:32:00,8.3344600954
2016-08-21 16:32:00,8.1248117205
2016-08-21 17:32:00,7.9974541495
2016-08-21 17:59:00,8.1151707388
2016-08-21 18:32:00,8.0325882399
2016-08-21 19:32:00,7.9998014835
2016-08-21 20:32:00,8.3020076892
2016-08-21 20:59:00,8.0776355968
2016-08-21 21:32:00,8.1120733687
2016-08-21 22:32:00,8.1791593434
2016-08-21 23:32:00,8.1045973577
2016-08-21 23:59:00,8.1045516178
2016-08-22 00:32:00,8.2172107295
2016-08-22 01:32:00,7.9221716452
2016-08-22 02:32:00,8.2047593766
2016-08-22 02:59:00,8.0525070655
2016-08-22 03:32:00,8.2025063099
2016-08-22 04:32:00,8.2494782811
2016-08-22 05:32:00,7.7043725935
2016-08-22 05:59:00,8.2405701986
2016-08-22 06:32:00,8.3394592435
2016-08-22 07:32:00,8.1599215512
2016-08-22 08:32:00,8.1763543646
2016-08-22 08:59:00,8.191123393
2016-08-22 09:32:00,8.1830983001
2016-08-22 10:32:00,8.1389336072
2016-08-22 11:32:00,8.114124092
2016-08-22 11:59:00,8.1334476406
2016-08-22 12:32:00,8.1501542601
2016-08-22 13:32:00,8.0984947269
2016-08-22 14:32:00,8.1083139262
2016-08-22 14:59:00,8.1658017623
2016-08-22 15:32:00,8.1637797153
2016-08-22 16:32:00,8.0920802225
2016-08-22 17:32:00,8.0790625585
2016-08-22 17:59:00,8.0576891513
2016-08-22 18:32:00,8.0604224946
2016-08-22 19:32:00,7.9507289494
2016-08-22 20:32:00,8.0270583646
2016-08-22 20:59:00,8.0125030248
2016-08-22 21:32:00,8.0968904836
2016-08-22 22:32:00,8.1301696965
2016-08-22 23:32:00,8.1976874583
2016-08-22 23:59:00,8.1869066706
2016-08-23 00:32:00,8.2241498474
2016-08-23 01:32:00,8.1834522371
2016-08-23 02:32:00,8.0705484185
2016-08-23 02:59:00,8.0925966452
2016-08-23 03:32:00,8.0702986629
2016-08-23 04:32:00,8.0651286539
2016-08-23 05:32:00,8.0427489259
2016-08-23 05:59:00,8.033915507
2016-08-23 06:32:00,7.9891930972
2016-08-23 07:32:00,8.0173197751
2016-08-23 08:32:00,8.0935632525
2016-08-23 08:59:00,8.0654270438
2016-08-23 09:32:00,8.7096678377
2016-08-23 10:32:00,8.0431082623
2016-08-23 11:32:00,8.1208212986
2016-08-23 11:59:00,7.5300178509
2016-08-23 12:32:00,8.1818717964
2016-08-23 13:32:00,8.0681431458
2016-08-23 14:32:00,8.0397744551
2016-08-23 14:59:00,8.0258954598
2016-08-23 15:32:00,8.0172258395
2016-08-23 16:32:00,8.0895956476
2016-08-23 17:32:00,8.0777578168
2016-08-23 17:59:00,8.0326602266
2016-08-23 18:32:00,8.0171061843
2016-08-23 19:32:00,8.0040928054
2016-08-23 20:32:00,7.7317081342
2016-08-23 20:59:00,8.0249403974
2016-08-23 21:32:00,8.0545579058
2016-08-23 22:32:00,8.1001333827
2016-08-23 23:32:00,7.7807385207
2016-08-23 23:59:00,7.9747666984
2016-08-24 00:32:00,8.2672428817
2016-08-24 01:32:00,8.1148913357
2016-08-24 02:32:00,8.0304663118
2016-08-24 02:59:00,7.9164749442
2016-08-24 03:32:00,8.5849514773
2016-08-24 04:32:00,7.962936389
2016-08-24 05:32:00,9.2503745078
2016-08-24 05:59:00,8.3125783542
2016-08-24 06:32:00,8.1176554439
2016-08-24 07:32:00,8.1026272651
2016-08-24 08:32:00,8.0081621792
2016-08-24 08:59:00,8.1046751179
2016-08-24 09:32:00,8.0204321332
2016-08-24 10:32:00,8.3721128328
2016-08-24 11:32:00,7.9678489385
2016-08-24 11:59:00,8.0963032119
2016-08-24 12:32:00,8.1717396542
2016-08-24 13:32:00,7.9517558985
2016-08-24 14:32:00,7.9749477036
2016-08-24 14:59:00,8.037380962
2016-08-24 15:32:00,7.939681982
2016-08-24 17:32:00,7.9741305246
2016-08-24 17:59:00,7.981695336
2016-08-24 18:32:00,7.9777311297
2016-08-24 19:32:00,7.9831534903
2016-08-24 20:32:00,7.8797818912
2016-08-24 20:59:00,7.9095171858
2016-08-24 21:32:00,8.0271993428
2016-08-24 22:32:00,8.0766330857
2016-08-24 23:32:00,8.0305232737
2016-08-24 23:59:00,8.0507589881
2016-08-25 00:32:00,8.1975023785
2016-08-25 01:32:00,8.1595693145
2016-08-25 02:32:00,8.1391526924
2016-08-25 02:59:00,8.1372945617
2016-08-25 03:32:00,8.1423002715
2016-08-25 04:32:00,8.1237695627
2016-08-25 05:32:00,8.108847256
2016-08-25 05:59:00,8.1150508379
2016-08-25 06:32:00,8.1028801697
2016-08-25 07:32:00,8.0523607254
2016-08-25 08:32:00,8.0645835475
2016-08-25 08:59:00,8.0959731272
2016-08-25 09:32:00,8.0519700273
2016-08-25 10:32:00,8.0186656363
2016-08-25 11:32:00,8.0161482406
2016-08-25 11:59:00,8.0223801861
2016-08-25 12:32:00,7.9943030861
2016-08-25 13:32:00,8.0754598245
2016-08-25 14:32:00,8.0710406725
2016-08-25 14:59:00,8.0556779105
2016-08-25 15:32:00,8.0522102056
2016-08-25 16:32:00,8.0598453996
2016-08-25 17:32:00,8.123168472
2016-08-25 17:59:00,8.1465976147
2016-08-25 18:32:00,8.1156262896
2016-08-25 19:32:00,8.215048135
2016-08-25 20:32:00,8.0862649366
2016-08-25 20:59:00,8.0806793763
2016-08-25 21:32:00,8.1067441081
2016-08-25 22:32:00,8.0837754159
2016-08-25 23:32:00,8.1766932152
2016-08-25 23:59:00,8.1292934487
2016-08-26 00:32:00,8.149068041
2016-08-26 01:32:00,8.0642090758
2016-08-26 02:32:00,8.1036398252
2016-08-26 02:59:00,8.1683736267
2016-08-26 03:32:00,8.1537548019
2016-08-26 04:32:00,8.1659526302
2016-08-26 05:32:00,8.1145228263
2016-08-26 05:59:00,8.1181227507
2016-08-26 06:32:00,8.0236982914
2016-08-26 07:32:00,8.0507010254
2016-08-26 08:32:00,8.1037404787
2016-08-26 08:59:00,8.1005761352
2016-08-26 09:32:00,8.110847891
2016-08-26 10:32:00,8.1318360619
2016-08-26 11:32:00,8.1290000669
2016-08-26 11:59:00,8.0439520802
2016-08-26 12:32:00,8.0390156454
2016-08-26 13:32:00,8.0220816576
2016-08-26 14:32:00,8.0323330637
2016-08-26 14:59:00,8.0379432451
2016-08-26 15:32:00,8.0288956067
2016-08-26 16:32:00,8.0261478796
2016-08-26 17:32:00,8.074455056
2016-08-26 17:59:00,8.0787584846
2016-08-26 18:32:00,8.1008811636
2016-08-26 19:32:00,8.089514049
2016-08-26 20:32:00,8.1563015876
2016-08-26 20:59:00,8.1622326885
2016-08-26 21:32:00,8.2041722985
2016-08-26 22:32:00,8.1881788096
2016-08-26 23:32:00,8.0922985408
2016-08-26 23:59:00,8.0976784541
2016-08-27 00:32:00,8.0682033892
2016-08-27 01:32:00,8.082891983
2016-08-27 02:32:00,8.0964126492
2016-08-27 02:59:00,8.053122555
2016-08-27 03:32:00,8.1065341007
2016-08-27 04:32:00,8.0459207203
2016-08-27 05:32:00,8.0776905459
2016-08-27 05:59:00,8.0832760038
2016-08-27 06:32:00,8.0640652286
2016-08-27 07:32:00,8.0574550271
2016-08-27 08:32:00,7.9776709148
2016-08-27 08:59:00,8.0861508778
2016-08-27 09:32:00,8.097083251
2016-08-27 10:32:00,8.0975861969
2016-08-27 11:32:00,8.108988826
2016-08-27 11:59:00,8.1449222599
2016-08-27 12:32:00,8.0373180649
2016-08-27 13:32:00,8.0166078412
2016-08-27 14:32:00,8.0367857073
2016-08-27 14:59:00,8.0370066855
2016-08-27 15:32:00,8.0073558974
2016-08-27 16:32:00,7.963791964
2016-08-27 17:32:00,7.9056842947
2016-08-27 17:59:00,7.8656276525
2016-08-27 18:32:00,7.9075906976
2016-08-27 19:32:00,8.1173492805
2016-08-27 20:32:00,8.1164493722
2016-08-27 20:59:00,8.1130439977
2016-08-27 21:32:00,8.1192349548
2016-08-27 22:32:00,7.9628635184
2016-08-27 23:32:00,8.2098297144
2016-08-27 23:59:00,8.2245130856
2016-08-28 00:32:00,8.1526363524
2016-08-28 01:32:00,8.0473096363
2016-08-28 02:32:00,8.0805425023
2016-08-28 02:59:00,8.1009453109
2016-08-28 03:32:00,8.1412451296
2016-08-28 04:32:00,8.1345753419
2016-08-28 05:32:00,8.1452079291
2016-08-28 05:59:00,8.1218514992
2016-08-28 06:32:00,8.1317698509
2016-08-28 07:32:00,8.1544479459
2016-08-28 08:32:00,8.1138098956
2016-08-28 08:59:00,7.9734846509
2016-08-28 09:32:00,7.9151856145
2016-08-28 10:32:00,7.8921303534
2016-08-28 11:32:00,8.1085474272
2016-08-28 11:59:00,8.0139004784
2016-08-28 12:32:00,8.1079591037
2016-08-28 13:32:00,7.8669357415
2016-08-28 14:32:00,7.9348451295
2016-08-28 14:59:00,8.0188697366
2016-08-28 15:32:00,7.8934226838
2016-08-28 16:32:00,8.0453492405
2016-08-28 17:32:00,7.9094150802
2016-08-28 17:59:00,8.0301641923
2016-08-28 18:32:00,7.8878209685
2016-08-28 19:32:00,8.0655096782
2016-08-28 20:32:00,8.2178388897
2016-08-28 20:59:00,8.1622296675
2016-08-28 21:32:00,8.2335820764
2016-08-28 22:32:00,8.1316447779
2016-08-28 23:32:00,7.9426959167
2016-08-28 23:59:00,7.9123756805
2016-08-29 00:32:00,8.0248562762
2016-08-29 01:32:00,8.0653994924
2016-08-29 02:32:00,8.0763341125
2016-08-29 02:59:00,8.0657882235
2016-08-29 03:32:00,8.2166544262
2016-08-29 04:32:00,8.0798578736
2016-08-29 05:32:00,8.0205164204
2016-08-29 05:59:00,8.0598402942
2016-08-29 06:32:00,8.043557572
2016-08-29 07:32:00,8.0028554465
2016-08-29 08:32:00,8.1348991729
2016-08-29 08:59:00,8.1674932565
2016-08-29 09:32:00,8.1709872061
2016-08-29 10:32:00,8.1646252441
2016-08-29 11:32:00,8.1570604936
2016-08-29 11:59:00,8.1657711385
2016-08-29 12:32:00,7.9543302932
2016-08-29 13:32:00,8.0459560048
2016-08-29 14:32:00,7.9613599469
2016-08-29 14:59:00,8.1226532508
2016-08-29 15:32:00,8.0662807476
2016-08-29 16:32:00,8.1185118665
2016-08-29 17:32:00,8.1723864356
2016-08-29 17:59:00,8.0882119062
2016-08-29 18:32:00,8.1551896884
2016-08-29 19:32:00,7.8157203111
2016-08-29 20:32:00,8.1832937443
2016-08-29 20:59:00,8.0768177143
2016-08-29 21:32:00,8.1975564091
2016-08-29 22:32:00,8.159753521
2016-08-29 23:32:00,8.1920540824
2016-08-29 23:59:00,8.3240731284
2016-08-30 00:32:00,8.2035374126
2016-08-30 01:32:00,8.1803671644
2016-08-30 02:32:00,8.1092266816
2016-08-30 02:59:00,8.248640377
2016-08-30 03:32:00,8.2460664433
2016-08-30 04:32:00,8.2616621623
2016-08-30 05:32:00,8.2037388682
2016-08-30 05:59:00,8.2520742694
2016-08-30 06:32:00,8.2569291211
2016-08-30 07:32:00,8.2202068017
2016-08-30 08:32:00,8.2490620521
2016-08-30 08:59:00,8.1749116733
2016-08-30 09:32:00,8.1659718169
2016-08-30 10:32:00,8.2134281664
2016-08-30 11:32:00,8.16329821
2016-08-30 11:59:00,8.1653922411
2016-08-30 12:32:00,8.185648825
2016-08-30 13:32:00,8.1624895185
2016-08-30 14:32:00,8.1631056337
2016-08-30 14:59:00,8.0587745755
2016-08-30 15:32:00,8.0903703967
2016-08-30 16:32:00,7.9395822844
2016-08-30 17:32:00,7.9700043356
2016-08-30 17:59:00,7.9714714675
2016-08-30 18:32:00,8.0178536399
2016-08-30 19:32:00,7.9794685193
2016-08-30 20:32:00,8.2336717561
2016-08-30 20:59:00,8.5386834309
2016-08-30 21:32:00,8.2384226944
2016-08-30 22:32:00,8.2264693729
2016-08-30 23:32:00,8.1086264697
2016-08-30 23:59:00,7.6101777319
2016-08-31 00:32:00,8.2802851197
2016-08-31 01:32:00,8.2049935905
2016-08-31 02:32:00,8.23261828
2016-08-31 02:59:00,8.1942650102
2016-08-31 03:32:00,8.2057982929
2016-08-31 04:32:00,8.2188052857
2016-08-31 05:32:00,8.2408520656
2016-08-31 05:59:00,8.2571651771
2016-08-31 06:32:00,8.2164935494
2016-08-31 07:32:00,8.2038449358
2016-08-31 08:32:00,8.2046554694
2016-08-31 08:59:00,8.441198008
2016-08-31 09:32:00,8.1544113063
2016-08-31 10:32:00,7.9471615218
2016-08-31 11:32:00,7.9132286184
2016-08-31 11:59:00,7.9290347609
